"BehaviorSpace results (NetLogo 6.0.1)"
"pollution.nlogo"
"experiment"
"08/16/2018 16:05:58:533 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","punishedTurtlesWeight","surroundingWasteWeight","punishedCounterWeight","cleaningAmount","agentNumber","wasteAmount","[step]","mean [pollution] of patches"
"2461","0.75","0.25","0.5","0.02","300","15","1000","0.3484664830119648"
"2462","0.75","0.25","0.5","0.02","300","15","1000","0.4306519742883645"
"2463","0.75","0.25","0.5","0.02","300","15","1000","0.35550045913684364"
"2465","0.75","0.25","0.5","0.02","300","15","1000","0.40176308539946876"
"2464","0.75","0.25","0.5","0.02","300","15","1000","0.288631772268158"
"2466","0.75","0.25","0.5","0.02","300","15","1000","0.3224426078971782"
"2467","0.75","0.25","0.5","0.02","300","15","1000","0.3771533516988323"
"2468","0.75","0.25","0.5","0.02","300","15","1000","0.37516988062444623"
"2469","0.75","0.25","0.5","0.02","300","15","1000","0.34378328741967895"
"2470","0.75","0.25","0.5","0.02","300","15","1000","0.22674012855833198"
"2471","0.75","0.25","0.5","0.02","300","15","1000","0.3580348943985514"
"2472","0.75","0.25","0.5","0.02","300","15","1000","0.3183471074380366"
"2473","0.75","0.25","0.5","0.02","300","15","1000","0.4045179063361184"
"2474","0.75","0.25","0.5","0.02","300","15","1000","0.34145087235998894"
"2475","0.75","0.25","0.5","0.02","300","15","1000","0.2822222222222484"
"2476","0.75","0.25","0.5","0.02","300","15","1000","0.284940312213065"
"2477","0.75","0.25","0.5","0.02","300","15","1000","0.22135904499543044"
"2478","0.75","0.25","0.5","0.02","300","15","1000","0.34339761248853906"
"2479","0.75","0.25","0.5","0.02","300","15","1000","0.2957759412305125"
"2480","0.75","0.25","0.5","0.02","300","15","1000","0.32123048668505366"
"2481","0.75","0.25","0.5","0.02","300","15","1000","0.21963269054179835"
"2482","0.75","0.25","0.5","0.02","300","15","1000","0.26787878787881164"
"2483","0.75","0.25","0.5","0.02","300","15","1000","0.34730945821857195"
"2484","0.75","0.25","0.5","0.02","300","15","1000","0.2720661157024939"
"2485","0.75","0.25","0.5","0.02","300","15","1000","0.43324150596880334"
"2486","0.75","0.25","0.5","0.02","300","15","1000","0.3164738292011238"
"2487","0.75","0.25","0.5","0.02","300","15","1000","0.3378512396694425"
"2488","0.75","0.25","0.5","0.02","300","15","1000","0.27904499540865213"
"2490","0.75","0.25","0.5","0.02","300","15","1000","0.3131680440771608"
"2489","0.75","0.25","0.5","0.02","300","15","1000","0.4002387511478669"
"2491","0.75","0.25","0.75","0.02","300","15","1000","0.30938475665750353"
"2492","0.75","0.25","0.75","0.02","300","15","1000","0.32143250688707387"
"2493","0.75","0.25","0.75","0.02","300","15","1000","0.3748576675849651"
"2494","0.75","0.25","0.75","0.02","300","15","1000","0.3835078053260132"
"2495","0.75","0.25","0.75","0.02","300","15","1000","0.3968595041322562"
"2496","0.75","0.25","0.75","0.02","300","15","1000","0.44629935720846603"
"2497","0.75","0.25","0.75","0.02","300","15","1000","0.28560146923786034"
"2498","0.75","0.25","0.75","0.02","300","15","1000","0.3783654729109448"
"2499","0.75","0.25","0.75","0.02","300","15","1000","0.2629384756657677"
"2500","0.75","0.25","0.75","0.02","300","15","1000","0.3687786960514438"
"2501","0.75","0.25","0.75","0.02","300","15","1000","0.3353351698806466"
"2502","0.75","0.25","0.75","0.02","300","15","1000","0.2467768595041549"
"2503","0.75","0.25","0.75","0.02","300","15","1000","0.31643709825530214"
"2504","0.75","0.25","0.75","0.02","300","15","1000","0.3395775941230707"
"2505","0.75","0.25","0.75","0.02","300","15","1000","0.3575573921028661"
"2506","0.75","0.25","0.75","0.02","300","15","1000","0.32685032139579806"
"2507","0.75","0.25","0.75","0.02","300","15","1000","0.35608815426999946"
"2508","0.75","0.25","0.75","0.02","300","15","1000","0.30874196510562507"
"2509","0.75","0.25","0.75","0.02","300","15","1000","0.39720844811756184"
"2510","0.75","0.25","0.75","0.02","300","15","1000","0.41865932047752613"
"2511","0.75","0.25","0.75","0.02","300","15","1000","0.2654361799816568"
"2512","0.75","0.25","0.75","0.02","300","15","1000","0.34628099173555815"
"2513","0.75","0.25","0.75","0.02","300","15","1000","0.2667401285583283"
"2514","0.75","0.25","0.75","0.02","300","15","1000","0.36179981634529523"
"2516","0.75","0.25","0.75","0.02","300","15","1000","0.24637281910011466"
"2515","0.75","0.25","0.75","0.02","300","15","1000","0.2956841138659554"
"2517","0.75","0.25","0.75","0.02","300","15","1000","0.22894398530764878"
"2518","0.75","0.25","0.75","0.02","300","15","1000","0.2544903581267438"
"2519","0.75","0.25","0.75","0.02","300","15","1000","0.28420569329662676"
"2520","0.75","0.25","0.75","0.02","300","15","1000","0.29601469237835026"
"2521","0.75","0.25","1","0.02","300","15","1000","0.3392286501377631"
"2522","0.75","0.25","1","0.02","300","15","1000","0.4514967860422676"
"2523","0.75","0.25","1","0.02","300","15","1000","0.3102479338843254"
"2524","0.75","0.25","1","0.02","300","15","1000","0.3301561065197629"
"2525","0.75","0.25","1","0.02","300","15","1000","0.42578512396696516"
"2526","0.75","0.25","1","0.02","300","15","1000","0.40683195592288873"
"2527","0.75","0.25","1","0.02","300","15","1000","0.4482828282828476"
"2528","0.75","0.25","1","0.02","300","15","1000","0.35234159779616087"
"2529","0.75","0.25","1","0.02","300","15","1000","0.38512396694216916"
"2530","0.75","0.25","1","0.02","300","15","1000","0.3293663911845931"
"2531","0.75","0.25","1","0.02","300","15","1000","0.316602387511504"
"2532","0.75","0.25","1","0.02","300","15","1000","0.36629935720846896"
"2533","0.75","0.25","1","0.02","300","15","1000","0.47735537190084537"
"2535","0.75","0.25","1","0.02","300","15","1000","0.2125619834710957"
"2534","0.75","0.25","1","0.02","300","15","1000","0.3334067952250011"
"2536","0.75","0.25","1","0.02","300","15","1000","0.42187327823693654"
"2537","0.75","0.25","1","0.02","300","15","1000","0.33449035812674177"
"2538","0.75","0.25","1","0.02","300","15","1000","0.3063177226813835"
"2539","0.75","0.25","1","0.02","300","15","1000","0.32477502295686456"
"2540","0.75","0.25","1","0.02","300","15","1000","0.30288337924703773"
"2541","0.75","0.25","1","0.02","300","15","1000","0.3388246097337274"
"2542","0.75","0.25","1","0.02","300","15","1000","0.3148576675849638"
"2543","0.75","0.25","1","0.02","300","15","1000","0.33928374655649646"
"2544","0.75","0.25","1","0.02","300","15","1000","0.35300275482095833"
"2545","0.75","0.25","1","0.02","300","15","1000","0.4062442607897434"
"2546","0.75","0.25","1","0.02","300","15","1000","0.3357943067034179"
"2547","0.75","0.25","1","0.02","300","15","1000","0.329531680440796"
"2548","0.75","0.25","1","0.02","300","15","1000","0.29854912764005964"
"2549","0.75","0.25","1","0.02","300","15","1000","0.2600367309458487"
"2550","0.75","0.25","1","0.02","300","15","1000","0.3000734618916667"
"2551","0.75","0.5","0","0.02","300","15","1000","0.5410101010101314"
"2552","0.75","0.5","0","0.02","300","15","1000","0.4556473829201359"
"2553","0.75","0.5","0","0.02","300","15","1000","0.34686868686871297"
"2554","0.75","0.5","0","0.02","300","15","1000","0.4935169880624712"
"2555","0.75","0.5","0","0.02","300","15","1000","0.3609917355372193"
"2556","0.75","0.5","0","0.02","300","15","1000","0.3063911845730304"
"2557","0.75","0.5","0","0.02","300","15","1000","0.4413039485767015"
"2558","0.75","0.5","0","0.02","300","15","1000","0.4323415977961714"
"2559","0.75","0.5","0","0.02","300","15","1000","0.40964187327826096"
"2561","0.75","0.5","0","0.02","300","15","1000","0.37414141414144303"
"2560","0.75","0.5","0","0.02","300","15","1000","0.45438016528928327"
"2562","0.75","0.5","0","0.02","300","15","1000","0.4861524334251863"
"2563","0.75","0.5","0","0.02","300","15","1000","0.33122130394859867"
"2564","0.75","0.5","0","0.02","300","15","1000","0.469917355371931"
"2565","0.75","0.5","0","0.02","300","15","1000","0.421763085399476"
"2566","0.75","0.5","0","0.02","300","15","1000","0.40112029384759246"
"2568","0.75","0.5","0","0.02","300","15","1000","0.37096418732784614"
"2567","0.75","0.5","0","0.02","300","15","1000","0.49057851239672473"
"2569","0.75","0.5","0","0.02","300","15","1000","0.5251056014692591"
"2570","0.75","0.5","0","0.02","300","15","1000","0.40148760330581557"
"2571","0.75","0.5","0","0.02","300","15","1000","0.5073094582185775"
"2572","0.75","0.5","0","0.02","300","15","1000","0.4418732782369421"
"2573","0.75","0.5","0","0.02","300","15","1000","0.39151515151518174"
"2574","0.75","0.5","0","0.02","300","15","1000","0.5070156106519995"
"2575","0.75","0.5","0","0.02","300","15","1000","0.42183654729111475"
"2576","0.75","0.5","0","0.02","300","15","1000","0.4578879706152687"
"2577","0.75","0.5","0","0.02","300","15","1000","0.4635812672176567"
"2578","0.75","0.5","0","0.02","300","15","1000","0.3948760330578793"
"2579","0.75","0.5","0","0.02","300","15","1000","0.5192837465565027"
"2580","0.75","0.5","0","0.02","300","15","1000","0.4573921028466749"
"2581","0.75","0.5","0.25","0.02","300","15","1000","0.47695133149681296"
"2582","0.75","0.5","0.25","0.02","300","15","1000","0.4278604224059033"
"2583","0.75","0.5","0.25","0.02","300","15","1000","0.4649586776859749"
"2584","0.75","0.5","0.25","0.02","300","15","1000","0.3867401285583405"
"2585","0.75","0.5","0.25","0.02","300","15","1000","0.46027548209369107"
"2586","0.75","0.5","0.25","0.02","300","15","1000","0.46378328741967956"
"2587","0.75","0.5","0.25","0.02","300","15","1000","0.37529843893483"
"2588","0.75","0.5","0.25","0.02","300","15","1000","0.4388797061524533"
"2589","0.75","0.5","0.25","0.02","300","15","1000","0.513333333333365"
"2590","0.75","0.5","0.25","0.02","300","15","1000","0.47452708907257596"
"2591","0.75","0.5","0.25","0.02","300","15","1000","0.3932598714417218"
"2593","0.75","0.5","0.25","0.02","300","15","1000","0.5080257116620921"
"2592","0.75","0.5","0.25","0.02","300","15","1000","0.4601285583104012"
"2594","0.75","0.5","0.25","0.02","300","15","1000","0.41623507805329557"
"2595","0.75","0.5","0.25","0.02","300","15","1000","0.2928007346189438"
"2596","0.75","0.5","0.25","0.02","300","15","1000","0.4527272727272969"
"2598","0.75","0.5","0.25","0.02","300","15","1000","0.42912764003675774"
"2597","0.75","0.5","0.25","0.02","300","15","1000","0.37377410468322303"
"2599","0.75","0.5","0.25","0.02","300","15","1000","0.3611386593205064"
"2601","0.75","0.5","0.25","0.02","300","15","1000","0.3629752066115934"
"2600","0.75","0.5","0.25","0.02","300","15","1000","0.4935537190082899"
"2602","0.75","0.5","0.25","0.02","300","15","1000","0.6078971533517314"
"2603","0.75","0.5","0.25","0.02","300","15","1000","0.4776308539945169"
"2604","0.75","0.5","0.25","0.02","300","15","1000","0.5256565656565902"
"2605","0.75","0.5","0.25","0.02","300","15","1000","0.39526170798900967"
"2606","0.75","0.5","0.25","0.02","300","15","1000","0.34574839302114946"
"2607","0.75","0.5","0.25","0.02","300","15","1000","0.3973737373737658"
"2608","0.75","0.5","0.25","0.02","300","15","1000","0.5010284664830394"
"2609","0.75","0.5","0.25","0.02","300","15","1000","0.41401285583106795"
"2610","0.75","0.5","0.25","0.02","300","15","1000","0.4236363636363888"
"2611","0.75","0.5","0.5","0.02","300","15","1000","0.4100826446281239"
"2612","0.75","0.5","0.5","0.02","300","15","1000","0.3291827364554878"
"2613","0.75","0.5","0.5","0.02","300","15","1000","0.4096969696969989"
"2614","0.75","0.5","0.5","0.02","300","15","1000","0.4814141414141663"
"2615","0.75","0.5","0.5","0.02","300","15","1000","0.4294398530762481"
"2616","0.75","0.5","0.5","0.02","300","15","1000","0.37122130394860614"
"2617","0.75","0.5","0.5","0.02","300","15","1000","0.4366574839302426"
"2618","0.75","0.5","0.5","0.02","300","15","1000","0.4195041322314341"
"2619","0.75","0.5","0.5","0.02","300","15","1000","0.3451056014692644"
"2620","0.75","0.5","0.5","0.02","300","15","1000","0.40519742883382204"
"2621","0.75","0.5","0.5","0.02","300","15","1000","0.5337924701561286"
"2622","0.75","0.5","0.5","0.02","300","15","1000","0.5103948576676149"
"2623","0.75","0.5","0.5","0.02","300","15","1000","0.46611570247936707"
"2624","0.75","0.5","0.5","0.02","300","15","1000","0.4145087235996625"
"2625","0.75","0.5","0.5","0.02","300","15","1000","0.3741046831956186"
"2626","0.75","0.5","0.5","0.02","300","15","1000","0.4431404958677912"
"2627","0.75","0.5","0.5","0.02","300","15","1000","0.4656382001836842"
"2628","0.75","0.5","0.5","0.02","300","15","1000","0.41122130394860246"
"2629","0.75","0.5","0.5","0.02","300","15","1000","0.4461524334251935"
"2630","0.75","0.5","0.5","0.02","300","15","1000","0.37314967860425546"
"2631","0.75","0.5","0.5","0.02","300","15","1000","0.4977961432507149"
"2632","0.75","0.5","0.5","0.02","300","15","1000","0.4398714416896466"
"2633","0.75","0.5","0.5","0.02","300","15","1000","0.48159779614327664"
"2634","0.75","0.5","0.5","0.02","300","15","1000","0.35572084481178606"
"2635","0.75","0.5","0.5","0.02","300","15","1000","0.4063544536272044"
"2636","0.75","0.5","0.5","0.02","300","15","1000","0.3917906336088482"
"2637","0.75","0.5","0.5","0.02","300","15","1000","0.45654729109277586"
"2638","0.75","0.5","0.5","0.02","300","15","1000","0.3266483011937776"
"2639","0.75","0.5","0.5","0.02","300","15","1000","0.3909825528007595"
"2640","0.75","0.5","0.5","0.02","300","15","1000","0.3574104683195816"
"2641","0.75","0.5","0.75","0.02","300","15","1000","0.3984756657484148"
"2642","0.75","0.5","0.75","0.02","300","15","1000","0.44506887052344735"
"2643","0.75","0.5","0.75","0.02","300","15","1000","0.49362718089993723"
"2644","0.75","0.5","0.75","0.02","300","15","1000","0.4499724517906587"
"2645","0.75","0.5","0.75","0.02","300","15","1000","0.47647382920113013"
"2646","0.75","0.5","0.75","0.02","300","15","1000","0.3530027548209628"
"2647","0.75","0.5","0.75","0.02","300","15","1000","0.439265381083591"
"2648","0.75","0.5","0.75","0.02","300","15","1000","0.4230119375574194"
"2649","0.75","0.5","0.75","0.02","300","15","1000","0.33344352617082335"
"2651","0.75","0.5","0.75","0.02","300","15","1000","0.43485766758496636"
"2650","0.75","0.5","0.75","0.02","300","15","1000","0.4061891643710059"
"2652","0.75","0.5","0.75","0.02","300","15","1000","0.43691460055098513"
"2653","0.75","0.5","0.75","0.02","300","15","1000","0.4736455463728509"
"2654","0.75","0.5","0.75","0.02","300","15","1000","0.30334251606981444"
"2655","0.75","0.5","0.75","0.02","300","15","1000","0.5103213957759689"
"2656","0.75","0.5","0.75","0.02","300","15","1000","0.3913498622589747"
"2657","0.75","0.5","0.75","0.02","300","15","1000","0.4069421487603528"
"2658","0.75","0.5","0.75","0.02","300","15","1000","0.4478420569329952"
"2659","0.75","0.5","0.75","0.02","300","15","1000","0.5479522497704647"
"2660","0.75","0.5","0.75","0.02","300","15","1000","0.398696051423346"
"2662","0.75","0.5","0.75","0.02","300","15","1000","0.3392653810835922"
"2661","0.75","0.5","0.75","0.02","300","15","1000","0.5056382001836883"
"2663","0.75","0.5","0.75","0.02","300","15","1000","0.5045179063361183"
"2664","0.75","0.5","0.75","0.02","300","15","1000","0.4316437098255554"
"2665","0.75","0.5","0.75","0.02","300","15","1000","0.38888888888891476"
"2666","0.75","0.5","0.75","0.02","300","15","1000","0.4741046831956149"
"2667","0.75","0.5","0.75","0.02","300","15","1000","0.37109274563822603"
"2668","0.75","0.5","0.75","0.02","300","15","1000","0.40415059687789584"
"2669","0.75","0.5","0.75","0.02","300","15","1000","0.3756473829201332"
"2670","0.75","0.5","0.75","0.02","300","15","1000","0.3753351698806529"
"2672","0.75","0.5","1","0.02","300","15","1000","0.36747474747476994"
"2671","0.75","0.5","1","0.02","300","15","1000","0.5649954086317905"
"2673","0.75","0.5","1","0.02","300","15","1000","0.47483930211205383"
"2674","0.75","0.5","1","0.02","300","15","1000","0.45933884297523114"
"2675","0.75","0.5","1","0.02","300","15","1000","0.41090909090912103"
"2676","0.75","0.5","1","0.02","300","15","1000","0.40769513314969963"
"2677","0.75","0.5","1","0.02","300","15","1000","0.41090909090911687"
"2678","0.75","0.5","1","0.02","300","15","1000","0.4319559228650357"
"2679","0.75","0.5","1","0.02","300","15","1000","0.4064095500459422"
"2680","0.75","0.5","1","0.02","300","15","1000","0.36295684113868504"
"2681","0.75","0.5","1","0.02","300","15","1000","0.49827364554640047"
"2683","0.75","0.5","1","0.02","300","15","1000","0.46051423324152935"
"2682","0.75","0.5","1","0.02","300","15","1000","0.4251606978880001"
"2684","0.75","0.5","1","0.02","300","15","1000","0.414563820018393"
"2685","0.75","0.5","1","0.02","300","15","1000","0.3609733700643002"
"2686","0.75","0.5","1","0.02","300","15","1000","0.44330578512399416"
"2687","0.75","0.5","1","0.02","300","15","1000","0.3852525252525522"
"2688","0.75","0.5","1","0.02","300","15","1000","0.39733700642794323"
"2689","0.75","0.5","1","0.02","300","15","1000","0.3901193755739472"
"2690","0.75","0.5","1","0.02","300","15","1000","0.3737924701561332"
"2691","0.75","0.5","1","0.02","300","15","1000","0.4442791551882716"
"2692","0.75","0.5","1","0.02","300","15","1000","0.4129660238751488"
"2693","0.75","0.5","1","0.02","300","15","1000","0.38297520661160245"
"2694","0.75","0.5","1","0.02","300","15","1000","0.49254361799818946"
"2695","0.75","0.5","1","0.02","300","15","1000","0.32787878787881464"
"2696","0.75","0.5","1","0.02","300","15","1000","0.4178879706152678"
"2697","0.75","0.5","1","0.02","300","15","1000","0.44617079889809824"
"2698","0.75","0.5","1","0.02","300","15","1000","0.4917355371901147"
"2699","0.75","0.5","1","0.02","300","15","1000","0.37322314049589217"
"2700","0.75","0.5","1","0.02","300","15","1000","0.511368227731892"
"2701","0.75","0.75","0","0.02","300","15","1000","0.5454178145087488"
"2702","0.75","0.75","0","0.02","300","15","1000","0.4865381083563158"
"2703","0.75","0.75","0","0.02","300","15","1000","0.4549311294766129"
